brand_name,peta,leaping_bunny,parent_company,parent_status,notes
MOREBAC,TRUE,FALSE,CAGLAR FARMA ITRIYAT GIDA PET LTD.STI,ok,
Morgan Genus,TRUE,FALSE,,unknown,
Morgans Apothecary,FALSE,TRUE,,unknown,
Moringa Emo,TRUE,FALSE,,unknown,
Moringa for Life EPZ Ltd.,TRUE,FALSE,,unknown,
Mormaii,TRUE,FALSE,,unknown,
Morning Blossom Studio,TRUE,FALSE,,unknown,
Moroccan Beauty Secrets,FALSE,TRUE,,unknown,
Moroccanoil,TRUE,FALSE,,unknown,
Morphe,TRUE,TRUE,,unknown,
Morphe 2,FALSE,TRUE,,unknown,
Morro Cadamia,FALSE,TRUE,,unknown,
Morrocco Method,TRUE,FALSE,,unknown,
Morrocco Method Int'l,FALSE,TRUE,,unknown,
Morton Essentials,FALSE,TRUE,,unknown,
Mosaic Wellness,TRUE,FALSE,,unknown,
Moss & Devon LTD Project Nutrition,TRUE,FALSE,,unknown,
Moss Botanicals,TRUE,TRUE,,unknown,
Mossii,TRUE,FALSE,,unknown,
Mother Dirt,TRUE,FALSE,,unknown,
Mother Nature Cosmetics,TRUE,FALSE,,unknown,
Mother Science,FALSE,TRUE,,unknown,
Motherlove Herbal Company,TRUE,TRUE,,unknown,
Motif Beauty,TRUE,TRUE,,unknown,
Motivo Scar Care,FALSE,TRUE,,unknown,
Motriè,FALSE,TRUE,,unknown,
Mount Lai,FALSE,TRUE,,unknown,
Mountain Girl Essentials,FALSE,TRUE,,unknown,
Mountain Girl Soap And Sundries,TRUE,FALSE,,unknown,
"Mountain Ocean, Ltd.",TRUE,FALSE,,unknown,
Mountain Spirit Botanicals,TRUE,FALSE,,unknown,
Mouth Watchers,FALSE,TRUE,,unknown,
MOXĒ,FALSE,TRUE,,unknown,
Moxie Beauty,TRUE,FALSE,Beyoutiful Consumer Ventures Private Limited,ok,
Moxxie,FALSE,TRUE,,unknown,
Moyoko Professional,TRUE,FALSE,,unknown,
Mr Wrinkles,FALSE,TRUE,,unknown,
Mr. Clean,TRUE,FALSE,Procter & Gamble,bad,P&G sells in China
Mr. Peanut’s Premium Products,TRUE,FALSE,,unknown,
Mr. Smith,TRUE,FALSE,,unknown,
Mr. Wigglebottom's,FALSE,TRUE,,unknown,
Mrs Beaute,TRUE,FALSE,,unknown,
Mrs. Meyer's Clean Day,FALSE,TRUE,,unknown,
Mrs. Meyers Clean Day,TRUE,FALSE,The Caldrea Company,ok,
MS GLAMOUR,FALSE,TRUE,,unknown,
ms. Artisan,TRUE,FALSE,,unknown,
MSkin Pro,TRUE,FALSE,,unknown,
Mt. Sapola,TRUE,FALSE,,unknown,
MUA Makeup Academy,TRUE,FALSE,,unknown,
Muddy Body,TRUE,FALSE,,unknown,
Mudita Earth,FALSE,TRUE,,unknown,
MUDMASKY,TRUE,FALSE,,unknown,
MudTabs,TRUE,FALSE,Klaxen,ok,
Muk Haircare,TRUE,FALSE,,unknown,
Mulberry Skincare,TRUE,TRUE,,unknown,
MULDREAM,TRUE,FALSE,,unknown,
Mulgeo,TRUE,FALSE,,unknown,
Mullein and Sparrow,TRUE,FALSE,,unknown,
Multani Pharmaceuticals Limited,TRUE,FALSE,,unknown,
MuMe,TRUE,FALSE,,unknown,
MUMUK,FALSE,TRUE,,unknown,
MUN,TRUE,FALSE,,unknown,
Mundo Botanica,TRUE,FALSE,,unknown,
Murad,TRUE,FALSE,Unilever,bad,Unilever sells in China
Murphy’s Naturals,TRUE,FALSE,,unknown,
Muse Apothecary,FALSE,TRUE,,unknown,
Musenine,TRUE,FALSE,,unknown,
Muskaan Makeup,TRUE,FALSE,,unknown,
MUSQ PTY LTD,TRUE,FALSE,,unknown,
"Mustela, Inc.",TRUE,FALSE,,unknown,
Mutyne,TRUE,FALSE,,unknown,
Muylinda Collection,TRUE,FALSE,,unknown,
MVSingh Trading,TRUE,FALSE,,unknown,
My Blend,TRUE,FALSE,Clarins of Paris,ok,
My Block Skin,TRUE,FALSE,,unknown,
My Hair My Canvas,TRUE,FALSE,,unknown,
MY I.D,TRUE,FALSE,,unknown,
My July Skin LLC,FALSE,TRUE,,unknown,
My Konjac Sponge,TRUE,FALSE,,unknown,
MY LAQ,TRUE,FALSE,,unknown,
My Lip Stuff,TRUE,FALSE,,unknown,
My Little Mascara Club,TRUE,FALSE,,unknown,
My Mood,TRUE,FALSE,,unknown,
My Petite Coco,FALSE,TRUE,,unknown,
My Sheen Skin,FALSE,TRUE,,unknown,
My Skincare Oasis,FALSE,TRUE,,unknown,
My Trendy Kit,TRUE,FALSE,,unknown,
My. Haircare,TRUE,FALSE,,unknown,
My.In.gredients,FALSE,TRUE,,unknown,
MYA – Make Yourself Authentic,TRUE,FALSE,,unknown,
Mybee,TRUE,FALSE,,unknown,
MyChelle Dermaceuticals,TRUE,FALSE,,unknown,
MyClarella,TRUE,FALSE,,unknown,
Mycro Keratin,TRUE,FALSE,,unknown,
Myglamm Cosmetics,TRUE,FALSE,,unknown,
MyHappyDog,TRUE,FALSE,,unknown,
Mylee,TRUE,FALSE,HSNF,ok,
Mylo,TRUE,FALSE,,unknown,
myRapunzel,TRUE,FALSE,,unknown,
MYRIAM K Paris,TRUE,FALSE,,unknown,
MyRosy,TRUE,FALSE,,unknown,
Myrtle & Soap,TRUE,FALSE,,unknown,
myrto naturalcosmetics,TRUE,FALSE,,unknown,
MYSKINBUDDY,FALSE,TRUE,,unknown,
Mystic,FALSE,TRUE,,unknown,
Mystic Wonders,TRUE,FALSE,,unknown,
Mystique earth,TRUE,FALSE,,unknown,
myvial,TRUE,FALSE,,unknown,
N COSMETICS,TRUE,FALSE,,unknown,
N Rage,FALSE,TRUE,,unknown,
N S G P NARDUCI COSMETICOS,TRUE,FALSE,,unknown,
N8KED Beauty,FALSE,TRUE,,unknown,
Na’Ali Skincare,FALSE,TRUE,,unknown,
NAAP,TRUE,FALSE,,unknown,
Nabi Cosmetic,TRUE,FALSE,,unknown,
Nabla Cosmetics,TRUE,FALSE,,unknown,
Nablus Soap Company,TRUE,FALSE,,unknown,
NACIFIC,TRUE,FALSE,,unknown,
Nad’s,TRUE,FALSE,,unknown,
Nad&rsquo;s for Men,TRUE,FALSE,,unknown,
nada-simply care,TRUE,FALSE,,unknown,
Nadina’s Cremes,TRUE,FALSE,,unknown,
NAEIL TEEM,TRUE,FALSE,,unknown,
NĀELI,FALSE,TRUE,,unknown,
Naeli Naturals.,TRUE,FALSE,,unknown,
Nagelati Pty Ltd,TRUE,FALSE,,unknown,
Nagelati UG,TRUE,FALSE,,unknown,
Nahni Skin,TRUE,FALSE,,unknown,
"Nail Alliance – North America, Inc.",TRUE,FALSE,,unknown,
Nail Art Painter,TRUE,FALSE,,unknown,
Nail Butter,TRUE,FALSE,Naturally Me Beauty,ok,
Nail HQ,TRUE,FALSE,Bespoke Europe,ok,
Nail Tek,FALSE,TRUE,,unknown,
Nail-Aid,TRUE,FALSE,,unknown,
Nail&rsquo;d at Tiffany&rsquo;s,TRUE,FALSE,,unknown,
Nailara® Naturkosmetik,TRUE,FALSE,,unknown,
NailAvail,FALSE,TRUE,,unknown,
Nailberry,TRUE,FALSE,,unknown,
Nails Inc.,TRUE,FALSE,,unknown,
Nailtopia,TRUE,FALSE,,unknown,
Nair,TRUE,FALSE,Church & Dwight,gray,Church & Dwight sells household products in China; beauty division unclear
Naissance,TRUE,FALSE,,unknown,
NAIWBE Natural As I Wanna Be,FALSE,TRUE,,unknown,
Najara Biocosmetics,TRUE,FALSE,,unknown,
nakd. Thai Crystal Deodorant,FALSE,TRUE,,unknown,
Naked and Thriving,TRUE,TRUE,,unknown,
Naked Earth,TRUE,FALSE,,unknown,
Naked Sundays,TRUE,FALSE,,unknown,
Nakedskin Essentials,FALSE,TRUE,,unknown,
Nakery Beauty,TRUE,TRUE,,unknown,
Nakt,TRUE,FALSE,,unknown,
Nala Care,FALSE,TRUE,,unknown,
Nalani Naturals,FALSE,TRUE,,unknown,
Nalbiko Limitada,TRUE,FALSE,,unknown,
Nalena Aurveda,TRUE,FALSE,,unknown,
Namesake Skincare,FALSE,TRUE,,unknown,
Nami Natural Ltd.,TRUE,FALSE,,unknown,
NAMOW Co.,TRUE,FALSE,,unknown,
Namza,TRUE,FALSE,Yepoda,ok,
Nanacoco,TRUE,FALSE,,unknown,
Nanaka,FALSE,TRUE,,unknown,
NANDA PRODUCTO ESENCIAL,TRUE,FALSE,,unknown,
Nanshy,TRUE,FALSE,,unknown,
Nanuvo,TRUE,FALSE,,unknown,
Naobay,TRUE,FALSE,,unknown,
Naomi Sadé London,TRUE,FALSE,,unknown,
NAPA 1850,FALSE,TRUE,,unknown,
Nära,TRUE,FALSE,,unknown,
Nardo’s Natural,TRUE,FALSE,,unknown,
Narmony,TRUE,FALSE,,unknown,
Nashe Beauty,FALSE,TRUE,,unknown,
NASSANI Inc.,FALSE,TRUE,,unknown,
NassifMD Skincare,FALSE,TRUE,,unknown,
Nasty Woman Cosmetics,TRUE,FALSE,,unknown,
Nat’s Organic Lab,TRUE,FALSE,,unknown,
Natch Labs,TRUE,FALSE,,unknown,
Natics,FALSE,TRUE,,unknown,
Natio,TRUE,FALSE,,unknown,
Natiu Artesanal,TRUE,FALSE,,unknown,
Native,TRUE,FALSE,,unknown,
Native Atlas,FALSE,TRUE,,unknown,
Native Biologique,TRUE,FALSE,,unknown,
Native Nectar Botanicals,FALSE,TRUE,,unknown,
Native Touch,TRUE,FALSE,,unknown,
Native Unearthed,TRUE,FALSE,,unknown,
NATIVEG,TRUE,FALSE,,unknown,
NATPURE Clinical Skin Care,FALSE,TRUE,,unknown,
Natracare,TRUE,FALSE,,unknown,
Natral Soap,TRUE,FALSE,,unknown,
Natura,TRUE,FALSE,,unknown,
Natura Pur,TRUE,FALSE,,unknown,
Naturade,TRUE,FALSE,,unknown,
Natural Animal Health Products,TRUE,FALSE,,unknown,
"Natural Balance Pet Foods, Inc.",TRUE,FALSE,,unknown,
Natural Chemistry,TRUE,FALSE,,unknown,
Natural Cilt,TRUE,FALSE,,unknown,
Natural Derma Project,TRUE,FALSE,,unknown,
Natural Dermatology,TRUE,FALSE,,unknown,
Natural Evasion,TRUE,FALSE,,unknown,
NATURAL HONEY,TRUE,FALSE,,unknown,
Natural Instincts,TRUE,FALSE,Coty,bad,Coty sells in China
Natural Load,TRUE,FALSE,,unknown,
Natural Logix,TRUE,FALSE,,unknown,
Natural Paz Spa,TRUE,FALSE,,unknown,
Natural Roots,TRUE,FALSE,,unknown,
Natural Salt Lamps,TRUE,FALSE,,unknown,
Natural Sentiments,TRUE,FALSE,,unknown,
Natural Tech,TRUE,FALSE,,unknown,
Natural Wunderz,TRUE,FALSE,,unknown,
Naturally,FALSE,TRUE,,unknown,
Naturally Be-Youthiful,TRUE,FALSE,,unknown,
Naturally Drenched,FALSE,TRUE,,unknown,
Naturally Fresh Crystal Deodorant,TRUE,FALSE,,unknown,
Naturally London,TRUE,FALSE,,unknown,
Naturally Maine,TRUE,FALSE,,unknown,
Naturally Nourish,TRUE,FALSE,,unknown,
Naturally Serious,TRUE,FALSE,,unknown,
Naturally Uncommon,TRUE,FALSE,,unknown,
Naturally Wild Artisan,FALSE,TRUE,,unknown,
Naturally Wild Artisan Soap and Bath,TRUE,FALSE,,unknown,
NaturallyG4U (Good For You),FALSE,TRUE,,unknown,
Naturam,FALSE,TRUE,,unknown,
naturamor,TRUE,FALSE,,unknown,
Naturavit,TRUE,FALSE,,unknown,
NATURAWASH,TRUE,FALSE,,unknown,
Naturbrush,TRUE,FALSE,,unknown,
NaturChem S.L,TRUE,FALSE,,unknown,
Nature,TRUE,FALSE,,unknown,
Nature Brite,TRUE,FALSE,,unknown,
Nature Clean,TRUE,FALSE,,unknown,
Nature Essence Aroma,FALSE,TRUE,,unknown,
Nature Loves You Skincare,TRUE,FALSE,,unknown,
NATURE SAUVAGE,TRUE,FALSE,,unknown,
Nature’s Alchemy,TRUE,TRUE,,unknown,
Nature’s Beauty Mix,TRUE,FALSE,,unknown,
Nature's Brands,FALSE,TRUE,,unknown,
Nature’s Country Pet,TRUE,FALSE,,unknown,
Nature’s Emporium,TRUE,FALSE,,unknown,
Nature’s Fusions Essential Oils,TRUE,FALSE,,unknown,
Nature’s Gate,TRUE,FALSE,,unknown,
Nature’s Inventory,TRUE,FALSE,,unknown,
Nature’s Medic CBD®,TRUE,FALSE,,unknown,
Nature’s Miracle,TRUE,FALSE,,unknown,
Nature’s Plus,TRUE,FALSE,,unknown,
Nature's Skin And Body Food,FALSE,TRUE,,unknown,
Nature’s Source,TRUE,FALSE,SC Johnson,ok,
Nature's Sugar,FALSE,TRUE,,unknown,
NATURE’S WAY Ayurvedic Products,TRUE,FALSE,,unknown,
Nature’s Weeds Organics,TRUE,FALSE,,unknown,
Nature&rsquo;s Baby Organics,TRUE,FALSE,,unknown,
NatureLab,TRUE,FALSE,,unknown,
NATURELLE COSMÉTICOS,TRUE,FALSE,,unknown,
NaturelleGrow,TRUE,FALSE,,unknown,
Natures Alchemy,TRUE,FALSE,,unknown,
Natures Basics by Ava,TRUE,FALSE,,unknown,
Natures Care CZ s.r.o.,TRUE,FALSE,,unknown,
Naturfect,FALSE,TRUE,,unknown,
Naturity Planet Limited,TRUE,FALSE,,unknown,
Naturium,TRUE,TRUE,,unknown,
Natürlich Anna,TRUE,FALSE,,unknown,
naturmaedchen,TRUE,FALSE,,unknown,
Naturopathica,TRUE,TRUE,,unknown,
Naturophyt,TRUE,FALSE,,unknown,
NATURTRES,TRUE,FALSE,QNET,ok,
NATURTREU,TRUE,FALSE,,unknown,
Naughty Dogs,TRUE,FALSE,,unknown,
NAVABELLA,TRUE,FALSE,,unknown,
Navajo Skin Care,TRUE,FALSE,Maison de Navar,ok,
NAVEEN,TRUE,FALSE,,unknown,
NAVIA,TRUE,FALSE,,unknown,
Navinka Skin,FALSE,TRUE,,unknown,
Navy Professional,TRUE,FALSE,,unknown,
Naya,TRUE,FALSE,,unknown,
Naya Glow,TRUE,FALSE,,unknown,
NAYANA,TRUE,FALSE,,unknown,
Naybal Beauty,TRUE,FALSE,,unknown,
Nayko Naturals,FALSE,TRUE,,unknown,
Nazan Schnapp,TRUE,FALSE,,unknown,
NB Solution,TRUE,FALSE,,unknown,
NBC,TRUE,FALSE,Natural Beauty Care – Henkel,bad,Henkel sells in China
NCLA,TRUE,FALSE,,unknown,
NCLA Beauty,FALSE,TRUE,,unknown,
Nealy Naturals,TRUE,TRUE,,unknown,
NEATwipes,FALSE,TRUE,,unknown,
Neboa,TRUE,FALSE,,unknown,
NeedCrystals,FALSE,TRUE,,unknown,
Needs Natos,TRUE,FALSE,,unknown,
NeemAura Naturals,TRUE,TRUE,,unknown,
Neemli Naturals,TRUE,FALSE,,unknown,
Neeta Naturals,TRUE,FALSE,,unknown,
Nefer Lashes,TRUE,FALSE,,unknown,
NeilMed Pharmaceuticals,TRUE,FALSE,,unknown,
NEKKO,FALSE,TRUE,,unknown,
NEKOYANIN,TRUE,FALSE,,unknown,
Nellie's Clean,FALSE,TRUE,,unknown,
Nemah,FALSE,TRUE,,unknown,
Nemat International,TRUE,FALSE,,unknown,
NEO Care,TRUE,FALSE,,unknown,
NEO Make-Up,TRUE,FALSE,,unknown,
NEO Nail,TRUE,FALSE,,unknown,
Neon Hippie,FALSE,TRUE,,unknown,
neoOrganic,TRUE,FALSE,,unknown,
Neora,FALSE,TRUE,,unknown,
NEOSLAB,TRUE,FALSE,NS RETAIL,ok,
NeoVeda,TRUE,FALSE,,unknown,
NEOVEGA,TRUE,FALSE,,unknown,
Nerea Skincare,TRUE,FALSE,,unknown,
NeRODA,TRUE,FALSE,,unknown,
Nest Fragrances,TRUE,FALSE,,unknown,
NEST New York,FALSE,TRUE,,unknown,
Nettie Scrub,TRUE,FALSE,,unknown,
Neuma Beauty,TRUE,FALSE,,unknown,
Neutratone,TRUE,FALSE,,unknown,
Neutrogena,TRUE,FALSE,Johnson & Johnson,ok,
nevernot,TRUE,FALSE,,unknown,
nēvo® Multi-Scent Natural Deodorant,FALSE,TRUE,,unknown,
New Age & Co.,TRUE,FALSE,,unknown,
New Chapter Extracts,TRUE,FALSE,,unknown,
New Dana Perfumes,TRUE,FALSE,,unknown,
New Directions Aromatics,TRUE,TRUE,,unknown,
New Look Cosmetics,TRUE,FALSE,,unknown,
New Shell,TRUE,FALSE,,unknown,
New World Cosmetics,TRUE,FALSE,,unknown,
New Zealand Natural Skincare Limited,TRUE,FALSE,,unknown,
newma,TRUE,FALSE,,unknown,
Newman&rsquo;s Own Organics,TRUE,FALSE,,unknown,
Newsha,TRUE,FALSE,,unknown,
Nexcare,TRUE,FALSE,3M,ok,
Next Phase,TRUE,FALSE,,unknown,
Nexxus,TRUE,FALSE,Unilever,bad,Unilever sells in China
NF Skin,TRUE,FALSE,,unknown,
NFUSE,FALSE,TRUE,,unknown,
Nic & Co.,TRUE,FALSE,,unknown,
Nice &lsquo;n Easy,TRUE,FALSE,Coty,bad,Coty sells in China
Nice One,TRUE,FALSE,Cotton on Foundation,ok,
NiceDeco Gel Polish,TRUE,FALSE,,unknown,
Niches & Nooks,TRUE,FALSE,,unknown,
Nick Chavez Beverly Hills,TRUE,FALSE,,unknown,
Nick Stenson Beauty,FALSE,TRUE,,unknown,
NICKA K NEW YORK,FALSE,TRUE,,unknown,
Nicki Minaj Fragrances,FALSE,TRUE,,unknown,
Nicki’s Diaper,TRUE,FALSE,,unknown,
Nightshift Wax Company,FALSE,TRUE,,unknown,
Nightwork Candle,TRUE,FALSE,,unknown,
NIHAN OZISCI,TRUE,FALSE,,unknown,
Niir,TRUE,FALSE,,unknown,
Nikhil Naturals Private Limited,TRUE,FALSE,,unknown,
Niles and Chaz,FALSE,TRUE,,unknown,
Nimbi Supply,TRUE,FALSE,,unknown,
Nina Ricci,TRUE,FALSE,Puig,ok,
Ninette,FALSE,TRUE,,unknown,
Nino Nana,TRUE,FALSE,,unknown,
NIOD,TRUE,FALSE,,unknown,
Niora,TRUE,FALSE,,unknown,
Nioxin,TRUE,FALSE,Coty,bad,Coty sells in China
NIRAKLE,TRUE,FALSE,,unknown,
NIRMALAYA WELLNESS,TRUE,FALSE,,unknown,
Niu Smile,TRUE,FALSE,,unknown,
Niucoco,TRUE,FALSE,,unknown,
Nivea,TRUE,FALSE,Beiersdorf,bad,Beiersdorf sells in China
NIVEL SRL SOCIETÀ BENEFIT,TRUE,FALSE,,unknown,
NIXE,TRUE,FALSE,,unknown,
nkm Naturkosmetik MOnchen,TRUE,FALSE,,unknown,
No Animals,TRUE,FALSE,,unknown,
No Bull Beauty,TRUE,FALSE,,unknown,
No Common Scents,TRUE,FALSE,,unknown,
no excuses LANUR,TRUE,FALSE,,unknown,
No Fade Fresh,TRUE,FALSE,,unknown,
No Gray Quick Fix,TRUE,FALSE,,unknown,
No Makeup Makeup,FALSE,TRUE,,unknown,
No Mercy,TRUE,FALSE,,unknown,
No More Fs,TRUE,FALSE,,unknown,
No Rubbish,TRUE,FALSE,Zerochem Liffescie,ok,
No-Ad Suncare,TRUE,FALSE,,unknown,
NO-DUPE,TRUE,FALSE,,unknown,
No-Tweeze,FALSE,TRUE,,unknown,
No.624,FALSE,TRUE,,unknown,
No7,TRUE,FALSE,,unknown,
Noble Panacea,FALSE,TRUE,,unknown,
Noble Touch,TRUE,FALSE,,unknown,
Noctua Diem,TRUE,FALSE,,unknown,
Nohailo,TRUE,FALSE,,unknown,
NoHarm Beauty,TRUE,FALSE,,unknown,
NOLAHOUR,TRUE,FALSE,,unknown,
Nomad Cosmetics,TRUE,FALSE,,unknown,
Noms+,TRUE,FALSE,,unknown,
Nonfiction,TRUE,FALSE,,unknown,
NONIQUE,TRUE,FALSE,,unknown,
Nooda srl,TRUE,FALSE,,unknown,
NOOMI Stockholm,TRUE,FALSE,,unknown,
Nooni,TRUE,FALSE,,unknown,
NOPALERA,TRUE,FALSE,,unknown,
Nordic Cosmetics,TRUE,FALSE,,unknown,
Nordics Bamboo,TRUE,FALSE,,unknown,
nordictan,TRUE,FALSE,,unknown,
Norganex,TRUE,FALSE,,unknown,
Norie,FALSE,TRUE,,unknown,
NormVegan,TRUE,FALSE,BMI Aesthetics & Cosmetology Academy,ok,
North American Hemp Co.,TRUE,FALSE,,unknown,
North Coast Organics,TRUE,FALSE,,unknown,
Northbloom AB,TRUE,FALSE,,unknown,
Northport Naturals,TRUE,FALSE,,unknown,
Norvell,TRUE,TRUE,,unknown,
Norz,TRUE,FALSE,,unknown,
NOSE LUV,FALSE,TRUE,,unknown,
NoSH BoDY,TRUE,FALSE,,unknown,
Nosta Beauty,TRUE,TRUE,,unknown,
NOT A DOLL,TRUE,FALSE,DLEHDUS,ok,
NOT!CE Hair Co.,FALSE,TRUE,,unknown,
Note Cosmetique,TRUE,FALSE,,unknown,
Nothing Nasty,TRUE,FALSE,,unknown,
NOTO Botanics,TRUE,FALSE,,unknown,
Noudle Pets,TRUE,FALSE,,unknown,
Nougatine Paris,TRUE,FALSE,,unknown,
Noughty haircare,TRUE,FALSE,,unknown,
Nourish & Refine,FALSE,TRUE,,unknown,
Nourish Beaute,TRUE,FALSE,,unknown,
Nourish Mantra,TRUE,FALSE,,unknown,
Nourish Organics,FALSE,TRUE,,unknown,
Nourishe Organics,TRUE,FALSE,,unknown,
Nourished by Shawnta,FALSE,TRUE,,unknown,
Nourished Magnesium,FALSE,TRUE,,unknown,
NourishUs Naturals,FALSE,TRUE,,unknown,
Nourrir Hair Care,TRUE,FALSE,,unknown,
NOUVEAU/ORGANICA,TRUE,FALSE,,unknown,
NOV NATURAL ORGANIC VEGAN,TRUE,FALSE,,unknown,
Nova Cosméticos,TRUE,FALSE,,unknown,
Nova Hera Comercio Varejista de Cosméticos,TRUE,FALSE,,unknown,
Nova Mink,TRUE,FALSE,,unknown,
Nova Wax,TRUE,FALSE,,unknown,
NovaNation,TRUE,FALSE,,unknown,
Novara,FALSE,TRUE,,unknown,
Novathena – savonnerie artisanale,TRUE,FALSE,,unknown,
NovAurora Organic Skin Care,TRUE,FALSE,,unknown,
NOVEMBER NINETEENTH,TRUE,FALSE,,unknown,
Novesan SpA,TRUE,FALSE,,unknown,
Noviole dermo cosmetics,TRUE,FALSE,,unknown,
Novomins,TRUE,FALSE,Innocent Health,ok,
NOW Solutions,TRUE,FALSE,,unknown,
NOX DETOX,TRUE,FALSE,AMISOBOOJ PRIVATE LIMITED,ok,
Noxzema,TRUE,FALSE,Unilever,bad,Unilever sells in China
NOYZ,TRUE,FALSE,,unknown,
NP Kozmetic,TRUE,FALSE,,unknown,
NPC KOZMETIK URETIM SATIS PAZARLAMA THALAT lHRACAT,TRUE,FALSE,,unknown,
Nu Skin International,TRUE,FALSE,,unknown,
Nubar,TRUE,FALSE,,unknown,
Nubian Heritage,TRUE,FALSE,Unilever,bad,Unilever sells in China
NuCelle Inc.,TRUE,FALSE,,unknown,
NUDA,FALSE,TRUE,,unknown,
NUDA EST,TRUE,FALSE,,unknown,
Nude Beauty Products,TRUE,FALSE,,unknown,
Nude By Lust,TRUE,FALSE,,unknown,
Nude by Nature,TRUE,FALSE,,unknown,
Nude Envie,TRUE,FALSE,,unknown,
Nude In Bude Natural Skincare,TRUE,FALSE,,unknown,
Nude Story Company Limited,TRUE,FALSE,,unknown,
NUDESTIX,FALSE,TRUE,,unknown,
Nudge,FALSE,TRUE,,unknown,
Nudi Point,TRUE,FALSE,,unknown,
Nuebiome,TRUE,TRUE,,unknown,
Nueco,TRUE,FALSE,Prodena Natural laboratories Pty Ltd,ok,
NUENCE,TRUE,FALSE,ODOCA SAS,ok,
Nuestra Tierra Cosmética Ancestral,TRUE,FALSE,,unknown,
Nuez Acres,FALSE,TRUE,,unknown,
NUI Cosmetics,TRUE,FALSE,SAVUE GmbH,ok,
"NULASTIN, Inc.",FALSE,TRUE,,unknown,
Nulogica,FALSE,TRUE,,unknown,
Number 4 Hair Care,TRUE,FALSE,,unknown,
Number Three,TRUE,FALSE,,unknown,
NuMe,TRUE,FALSE,,unknown,
Nuna1983,TRUE,FALSE,,unknown,
NuRevealSkincare,TRUE,FALSE,,unknown,
Nuria,FALSE,TRUE,,unknown,
Nürk,TRUE,FALSE,,unknown,
Nurst llc,FALSE,TRUE,,unknown,
Nurtur Health,FALSE,TRUE,,unknown,
Nurture by Nature,TRUE,FALSE,NxN,ok,
Nurture by Nature Botanicals,TRUE,FALSE,Brand Hatchers,ok,
Nurture My Body,TRUE,FALSE,,unknown,
Nurturing Innovations,TRUE,FALSE,,unknown,
Nuskhe By Paras,TRUE,FALSE,Nature Touch Nutrition,ok,
nusop,TRUE,FALSE,,unknown,
Nuthatch Naturals,FALSE,TRUE,,unknown,
Nutmeg & Apple Handmade LLC,FALSE,TRUE,,unknown,
Nutrafol,FALSE,TRUE,,unknown,
NutraLuxeMD,TRUE,FALSE,,unknown,
nutri +,TRUE,FALSE,,unknown,
Nutri-Ox,TRUE,FALSE,Henkel,bad,Henkel sells in China
Nutri-Vet,TRUE,FALSE,,unknown,
NutriBiotic,TRUE,FALSE,,unknown,
Nutrimetics,TRUE,FALSE,,unknown,
Nutrire,FALSE,TRUE,,unknown,
"NuTru, Inc.",TRUE,FALSE,,unknown,
Nuts Organic,TRUE,FALSE,,unknown,
Nuvadermis,FALSE,TRUE,,unknown,
NuVsio,TRUE,FALSE,,unknown,
Nuwena,TRUE,FALSE,,unknown,
NUXE,TRUE,FALSE,,unknown,
Nuzzle by Beaute Marketing,TRUE,FALSE,,unknown,
Nvenn,TRUE,FALSE,,unknown,
NVLX Labs,FALSE,TRUE,,unknown,
NYBEE,TRUE,FALSE,,unknown,
NYDG Skincare,TRUE,FALSE,,unknown,
NYKAA,TRUE,FALSE,only NYKAA brands,ok,
nyl skincare,TRUE,FALSE,,unknown,
Nyme Organics,TRUE,FALSE,,unknown,
Nyor,TRUE,FALSE,,unknown,
NYR Organic,TRUE,FALSE,Neal’s Yard Remedies,ok,
NYX Professional Makeup,TRUE,FALSE,L’Oreal,bad,L'Oréal sells in China
O D O R A,FALSE,TRUE,,unknown,
O My!® Bath and Body,FALSE,TRUE,,unknown,
O Naturals,TRUE,FALSE,,unknown,
O’LOURE BEAUTY,TRUE,FALSE,Oloure Kozmetik,ok,
O3+,TRUE,FALSE,,unknown,
Oak and Ashland,TRUE,FALSE,,unknown,
Oak Essentials,FALSE,TRUE,,unknown,
Oasea Laboratories,TRUE,FALSE,,unknown,
Oasis Organics,TRUE,FALSE,,unknown,
Obakki Skincare,FALSE,TRUE,,unknown,
OBIA Natural Hair Care,TRUE,FALSE,,unknown,
Oblige By Nature,TRUE,FALSE,,unknown,
oBoticário,TRUE,FALSE,,unknown,
Obsessé,TRUE,FALSE,,unknown,
"Obsessive Compulsive Cosmetics, Inc.",TRUE,FALSE,,unknown,
Obsidien's Boutique,FALSE,TRUE,,unknown,
Occeanne,FALSE,TRUE,,unknown,
Ocean & Oak,FALSE,TRUE,,unknown,
Ocean Breeze,TRUE,FALSE,,unknown,
Ocean Olive,TRUE,FALSE,,unknown,
Ocean Potion,TRUE,FALSE,,unknown,
Océane,TRUE,FALSE,,unknown,
Oceanic Gold,TRUE,FALSE,,unknown,
Oceglow,TRUE,FALSE,,unknown,
Ochi Hemp,TRUE,FALSE,,unknown,
OCHRE,FALSE,TRUE,,unknown,
OCOA,FALSE,TRUE,,unknown,
Octavia Morgan Los Angeles,FALSE,TRUE,,unknown,
October Fields,TRUE,FALSE,,unknown,
Odacité,TRUE,FALSE,,unknown,
Ode Apothecary,FALSE,TRUE,,unknown,
ODE Olive Oil Beauty,FALSE,TRUE,,unknown,
Odeene,TRUE,FALSE,,unknown,
Odele,FALSE,TRUE,,unknown,
Oden’s Eye,TRUE,FALSE,,unknown,
